Fecha de Toma de Muestra,Hora de Toma de Muestra,Fecha de Entrega al Laboratorio,Código de la Muestra,NSPM,Código del Laboratorio,Tipo de Muestra,Clasificación de la Muestra,Color Aparente,Turbiedad,pH,Cloro Residual Libre,Dureza Total,Hierro Total,Cloruros,Alcalinidad,Sulfatos,Nitratos,Coliformes Totales,Técnica Empleada para la Determinación de los Coliformes Totales,Escherichia Coli,Técnica Empleada para la Determinación de la Escherichia Coli,Resultados del IRCA por Muestra
02/22/2012 12:00:00 AM,1899-12-31T09:48:00.000,02/22/2012 12:00:00 AM,0197-2,13,,2,2,5.4,0.48,7.47,1.21,,,,,,,0,1,0,0,0
02/22/2012 12:00:00 AM,1899-12-31T10:40:00.000,02/22/2012 12:00:00 AM,0197-3,4,,2,2,6.4,0.62,7.48,1.28,59,0.025,14,49,6,1.4,0,1,0,0,0
02/23/2012 12:00:00 AM,1899-12-31T09:35:00.000,02/23/2012 12:00:00 AM,0201-1,19,,2,2,2.8,0.39,7.33,1.38,,,,,,,0,1,0,0,0
02/23/2012 12:00:00 AM,1899-12-31T10:30:00.000,02/23/2012 12:00:00 AM,0201-2,7,,2,2,11.2,1.3,7.33,1.15,,,,,,,0,1,0,0,0
02/24/2012 12:00:00 AM,1899-12-31T10:00:00.000,02/24/2012 12:00:00 AM,0205-2,18,,2,2,3.8,0.36,7.31,1.13,,,,,,,0,1,0,0,0
02/24/2012 12:00:00 AM,1899-12-31T09:45:00.000,02/24/2012 12:00:00 AM,0205-3,6,,2,2,12,0.97,7.28,1.25,57,0.03,12,50,8,0.9,0,1,0,0,0
02/25/2012 12:00:00 AM,1899-12-31T08:20:00.000,02/25/2012 12:00:00 AM,0209-1,14,,2,2,2.6,0.22,7.01,1.58,,,,,,,0,1,0,0,0
02/25/2012 12:00:00 AM,1899-12-31T07:45:00.000,02/25/2012 12:00:00 AM,0209-2,10,,2,2,7.9,0.78,7.22,1.21,,,,,,,0,1,0,0,0
02/25/2012 12:00:00 AM,1899-12-31T08:05:00.000,02/25/2012 12:00:00 AM,0209-3,15,,2,2,3.4,0.37,7.3,0.89,,,,,,,0,1,0,0,0
02/26/2012 12:00:00 AM,1899-12-31T02:25:00.000,02/26/2012 12:00:00 AM,0216-1,5,,2,3,5.4,0.44,7.44,1.29,46,0.047,13,50,9,1.5,0,1,0,0,0
02/26/2012 12:00:00 AM,1899-12-31T03:44:00.000,02/26/2012 12:00:00 AM,0216-2,1,,2,3,4,0.53,7.38,1.15,46,0.032,13,50,10,1.4,0,1,0,0,0
02/26/2012 12:00:00 AM,1899-12-31T03:11:00.000,02/26/2012 12:00:00 AM,0216-3,2,,2,3,4.6,0.46,7.42,1.27,45,0.027,12,50,8,1.7,0,1,0,0,0
02/26/2012 12:00:00 AM,1899-12-31T03:27:00.000,02/26/2012 12:00:00 AM,0216-4,3,,2,3,5.6,0.47,7.32,1.23,42,0.056,13,51,10,1.3,0,1,0,0,0
02/26/2012 12:00:00 AM,1899-12-31T02:51:00.000,02/26/2012 12:00:00 AM,0216-5,4,,2,3,5.2,0.44,7.38,1.36,41,0.055,13,51,8,1.4,0,1,0,0,0
02/27/2012 12:00:00 AM,1899-12-31T09:00:00.000,02/27/2012 12:00:00 AM,0217-1,14,,2,2,11,0.86,7.37,1.49,,,,,,,0,1,0,0,0
02/27/2012 12:00:00 AM,1899-12-31T09:10:00.000,02/27/2012 12:00:00 AM,0217-2,20,,2,2,3.9,0.28,7.27,1.45,,,,,,,1,1,0,0,19
02/27/2012 12:00:00 AM,1899-12-31T08:59:00.000,02/27/2012 12:00:00 AM,0217-3,12,,2,2,12.2,0.81,7.32,1.43,,,,,,,0,1,0,0,0
02/28/2012 12:00:00 AM,1899-12-31T09:20:00.000,02/28/2012 12:00:00 AM,0219-1,9,,2,2,4.2,0.51,7.57,1.25,,,,,,,0,1,0,0,0
02/28/2012 12:00:00 AM,1899-12-31T08:40:00.000,02/28/2012 12:00:00 AM,0219-2,11,,2,2,14.7,1.98,7.72,1.37,,,,,,,0,1,0,0,0
02/28/2012 12:00:00 AM,1899-12-31T09:02:00.000,02/28/2012 12:00:00 AM,0219-3,13,,2,2,5.5,0.56,7.45,1.23,,,,,,,0,1,0,0,0
02/29/2012 12:00:00 AM,1899-12-31T09:15:00.000,02/29/2012 12:00:00 AM,0223-1,7,,2,2,14.9,1.46,6.97,1.17,,,,,,,0,1,0,0,0
02/29/2012 12:00:00 AM,1899-12-31T09:50:00.000,02/29/2012 12:00:00 AM,0223-2,17,,2,2,3.6,0.53,7.07,0.95,,,,,,,0,1,0,0,0
02/29/2012 12:00:00 AM,1899-12-31T09:32:00.000,02/29/2012 12:00:00 AM,0223-3,8,,2,2,20.5,2.72,7.1,1.23,,,,,,,0,1,0,0,0
03/01/2012 12:00:00 AM,1899-12-31T09:55:00.000,03/01/2012 12:00:00 AM,0227-1,18,,2,2,14.6,1.48,6.98,1.22,,,,,,,0,1,0,0,0
03/01/2012 12:00:00 AM,1899-12-31T09:35:00.000,03/01/2012 12:00:00 AM,0227-2,16,,2,2,6.4,0.68,7.1,1.16,,,,,,,0,1,0,0,0
03/01/2012 12:00:00 AM,1899-12-31T10:50:00.000,03/01/2012 12:00:00 AM,0227-3,19,,2,2,5.8,0.56,7.1,1.1,,,,,,,0,1,0,0,0
03/02/2012 12:00:00 AM,1899-12-31T09:35:00.000,03/02/2012 12:00:00 AM,0231-1,6,,2,2,5.7,0.87,6.98,1.03,,,,,,,0,1,0,0,0
03/02/2012 12:00:00 AM,1899-12-31T10:18:00.000,03/02/2012 12:00:00 AM,0231-2,4,,2,2,3.4,0.52,7.1,1.32,,,,,,,0,1,0,0,0
03/02/2012 12:00:00 AM,1899-12-31T09:55:00.000,03/02/2012 12:00:00 AM,0231-3,10,,2,2,5.1,0.61,7.06,1.31,,,,,,,1,1,0,0,19.35
03/03/2012 12:00:00 AM,1899-12-31T08:45:00.000,03/03/2012 12:00:00 AM,0236-1,1,,2,2,11,1.1,7.11,1.1,,,,,,,0,1,0,0,0
03/03/2012 12:00:00 AM,1899-12-31T08:57:00.000,03/03/2012 12:00:00 AM,0236-2,15,,2,2,11.6,1.08,7.08,0.89,,,,,,,0,1,0,0,0
03/03/2012 12:00:00 AM,1899-12-31T09:10:00.000,03/03/2012 12:00:00 AM,0236-3,20,,2,2,4.4,0.38,7.17,1.22,,,,,,,0,1,0,0,0
03/04/2012 12:00:00 AM,1899-12-31T07:52:00.000,03/04/2012 12:00:00 AM,0240-1,3,,2,2,10.3,0.92,7.28,1.27,,,,,,,0,1,0,0,0
03/04/2012 12:00:00 AM,1899-12-31T08:09:00.000,03/04/2012 12:00:00 AM,0240-2,12,,2,2,11.7,1.04,7.36,1.27,,,,,,,0,1,0,0,0
03/04/2012 12:00:00 AM,1899-12-31T08:20:00.000,03/04/2012 12:00:00 AM,0240-3,14,,2,2,14.2,1.11,7.3,1.32,,,,,,,0,1,0,0,0
03/05/2012 12:00:00 AM,1899-12-31T09:50:00.000,03/05/2012 12:00:00 AM,0244-1,5,,2,2,2.5,0.33,7.04,1.29,,,,,,,0,1,0,0,0
03/05/2012 12:00:00 AM,1899-12-31T09:07:00.000,03/05/2012 12:00:00 AM,0244-2,8,,2,2,20,2,7.04,1.49,,,,,,,0,1,0,0,7.74
03/05/2012 12:00:00 AM,1899-12-31T08:50:00.000,03/05/2012 12:00:00 AM,0244-3,13,,2,2,10,0.86,7.13,1.49,,,,,,,0,1,0,0,0
03/06/2012 12:00:00 AM,1899-12-31T08:45:00.000,03/06/2012 12:00:00 AM,0247-1,2,,2,2,4.6,0.47,6.83,1.52,,,,,,,0,1,0,0,0
03/06/2012 12:00:00 AM,1899-12-31T09:32:00.000,03/06/2012 12:00:00 AM,0247-2,7,,2,2,5.6,0.44,6.85,1.47,,,,,,,0,1,0,0,0
03/06/2012 12:00:00 AM,1899-12-31T09:16:00.000,03/06/2012 12:00:00 AM,0247-3,9,,2,2,10.4,0.88,6.88,1.5,,,,,,,0,1,0,0,0
03/07/2012 12:00:00 AM,1899-12-31T09:25:00.000,03/07/2012 12:00:00 AM,0251-1,17,,2,2,15,1.97,7.14,0.96,,,,,,,2,1,0,0,16.66
03/07/2012 12:00:00 AM,1899-12-31T09:00:00.000,03/07/2012 12:00:00 AM,0251-2,16,,2,2,2.5,0.51,7.19,1.29,,,,,,,0,1,0,0,0
03/08/2012 12:00:00 AM,1899-12-31T11:00:00.000,03/08/2012 12:00:00 AM,0257-1,6,,2,2,6,1.16,7.12,1.18,,,,,,,0,1,0,0,0
03/08/2012 12:00:00 AM,1899-12-31T10:28:00.000,03/08/2012 12:00:00 AM,0257-2,4,,2,2,4.2,0.43,7.04,1.25,,,,,,,0,1,0,0,0
03/08/2012 12:00:00 AM,1899-12-31T10:15:00.000,03/08/2012 12:00:00 AM,0257-3,19,,2,2,5.5,0.78,7.02,1.22,,,,,,,0,1,0,0,0
03/09/2012 12:00:00 AM,1899-12-31T09:40:00.000,03/09/2012 12:00:00 AM,0261-1,18,,2,2,12.4,1.25,7.17,1.08,,,,,,,0,1,0,0,0
03/09/2012 12:00:00 AM,1899-12-31T10:30:00.000,03/09/2012 12:00:00 AM,0261-2,5,,2,2,8.2,0.84,7.19,1.05,,,,,,,0,1,0,0,0
03/09/2012 12:00:00 AM,1899-12-31T09:59:00.000,03/09/2012 12:00:00 AM,0261-3,15,,2,2,12.8,1.62,7.32,1.12,39,0.04,12,46,8,1.6,0,1,0,0,0
03/10/2012 12:00:00 AM,1899-12-31T07:55:00.000,03/10/2012 12:00:00 AM,0265-1,1,,2,2,8,0.82,7.22,1.27,,,,,,,0,1,0,0,0
03/10/2012 12:00:00 AM,1899-12-31T08:14:00.000,03/10/2012 12:00:00 AM,0265-2,3,,2,2,7.4,0.64,7.24,1.22,,,,,,,0,1,0,0,0
03/10/2012 12:00:00 AM,1899-12-31T08:30:00.000,03/10/2012 12:00:00 AM,0265-3,14,,2,2,15,0.99,7.22,1.19,,,,,,,0,1,0,0,0
03/11/2012 12:00:00 AM,1899-12-31T07:30:00.000,03/11/2012 12:00:00 AM,0269-1,10,,2,2,6.2,0.62,7.32,1.14,,,,,,,0,1,0,0,0
03/11/2012 12:00:00 AM,1899-12-31T07:45:00.000,03/11/2012 12:00:00 AM,0269-2,12,,2,2,4.9,0.5,7.31,1.41,,,,,,,2,1,0,0,19.35
03/11/2012 12:00:00 AM,1899-12-31T07:58:00.000,03/11/2012 12:00:00 AM,0269-3,20,,2,2,2.5,0.16,7.32,1.38,,,,,,,0,1,0,0,0
03/12/2012 12:00:00 AM,1899-12-31T09:00:00.000,03/12/2012 12:00:00 AM,0273-1,7,,2,2,14.8,1.68,7.08,1.16,,,,,,,0,1,0,0,0
03/12/2012 12:00:00 AM,1899-12-31T08:45:00.000,03/12/2012 12:00:00 AM,0273-2,2,,2,2,7.8,0.52,7.14,1.21,,,,,,,0,1,0,0,0
03/12/2012 12:00:00 AM,1899-12-31T09:40:00.000,03/12/2012 12:00:00 AM,0273-3,6,,2,2,5.4,0.43,7.18,0.64,,,,,,,0,1,0,0,0
03/13/2012 12:00:00 AM,1899-12-31T09:55:00.000,03/13/2012 12:00:00 AM,0277-1,4,,2,2,5.4,0.68,7.19,1.24,,,,,,,0,1,0,0,0
03/13/2012 12:00:00 AM,1899-12-31T09:15:00.000,03/13/2012 12:00:00 AM,0277-2,9,,2,2,6.2,0.72,7.28,1.21,,,,,,,0,1,0,0,0
03/13/2012 12:00:00 AM,1899-12-31T09:40:00.000,03/13/2012 12:00:00 AM,0277-3,19,,2,2,4.8,0.53,7.32,1.37,,,,,,,0,1,0,0,0
03/14/2012 12:00:00 AM,1899-12-31T09:38:00.000,03/14/2012 12:00:00 AM,0281-1,8,,2,2,25,2.4,7,1.56,,,,,,,0,1,0,0,23.33
03/14/2012 12:00:00 AM,1899-12-31T09:58:00.000,03/14/2012 12:00:00 AM,0281-2,17,,2,2,5.2,0.61,7.1,1.1,,,,,,,0,1,0,0,0
03/14/2012 12:00:00 AM,1899-12-31T09:25:00.000,03/14/2012 12:00:00 AM,0281-3,13,,2,2,7.4,0.53,7.11,1.27,46,0.01,15,46,8,1.4,0,1,0,0,0
03/15/2012 12:00:00 AM,1899-12-31T08:40:00.000,03/15/2012 12:00:00 AM,0286-1,12,,2,2,12,0.96,6.88,1.55,,,,,,,0,1,0,0,0
03/15/2012 12:00:00 AM,1899-12-31T08:52:00.000,03/15/2012 12:00:00 AM,0286-2,15,,2,2,8.8,0.73,7.03,1.15,,,,,,,0,1,0,0,0
03/15/2012 12:00:00 AM,1899-12-31T10:00:00.000,03/15/2012 12:00:00 AM,0286-3,18,,2,2,6.7,0.62,7.13,1.67,,,,,,,0,1,0,0,0
03/16/2012 12:00:00 AM,1899-12-31T08:50:00.000,03/16/2012 12:00:00 AM,0290-1,2,,2,2,5,0.73,6.76,1.39,,,,,,,0,1,0,0,0
03/16/2012 12:00:00 AM,1899-12-31T09:20:00.000,03/16/2012 12:00:00 AM,0290-2,16,,2,2,6.2,0.56,6.86,1.44,,,,,,,0,1,0,0,0
03/16/2012 12:00:00 AM,1899-12-31T10:10:00.000,03/16/2012 12:00:00 AM,0290-3,5,,2,2,7.6,0.78,7.01,1.4,56,0.033,13,43,22,1.8,0,1,0,0,0
03/17/2012 12:00:00 AM,1899-12-31T08:00:00.000,03/17/2012 12:00:00 AM,0294-2,10,,2,2,9.8,1.51,6.87,1.48,,,,,,,0,1,0,0,0
03/17/2012 12:00:00 AM,1899-12-31T08:35:00.000,03/17/2012 12:00:00 AM,0294-3,14,,2,2,14.1,0.91,6.83,1.51,,,,,,,0,1,0,0,0
03/18/2012 12:00:00 AM,1899-12-31T07:48:00.000,03/18/2012 12:00:00 AM,0298-1,1,,2,2,5.5,0.61,6.62,1.48,,,,,,,0,1,0,0,0
03/18/2012 12:00:00 AM,08.00,03/18/2012 12:00:00 AM,0298-2,12,,2,2,4.4,0.71,6.62,1.34,,,,,,,0,1,0,0,0
03/18/2012 12:00:00 AM,1899-12-31T08:23:00.000,03/18/2012 12:00:00 AM,0298-3,20,,2,2,6.2,0.83,6.58,1.55,,,,,,,0,1,0,0,0
03/19/2012 12:00:00 AM,1899-12-31T07:45:00.000,03/19/2012 12:00:00 AM,0302-1,9,,2,2,7.6,0.7,6.67,1.48,,,,,,,0,1,0,0,0
03/19/2012 12:00:00 AM,1899-12-31T07:59:00.000,03/19/2012 12:00:00 AM,0302-2,15,,2,2,2.8,0.29,6.72,1.27,,,,,,,0,1,0,0,0
03/19/2012 12:00:00 AM,1899-12-31T08:10:00.000,03/19/2012 12:00:00 AM,0302-3,14,,2,2,7.6,0.65,6.76,1.46,,,,,,,0,1,0,0,0
03/20/2012 12:00:00 AM,1899-12-31T10:05:00.000,03/20/2012 12:00:00 AM,0306-1,4,,2,2,5.1,0.59,6.5,1.55,,,,,,,0,1,0,0,0
03/20/2012 12:00:00 AM,1899-12-31T08:55:00.000,03/20/2012 12:00:00 AM,0306-2,13,,2,2,8.9,0.83,6.51,1.64,,,,,,,0,1,0,0,0
03/20/2012 12:00:00 AM,1899-12-31T09:50:00.000,03/20/2012 12:00:00 AM,0306-3,19,,2,2,5.4,0.56,6.52,1.64,,,,,,,0,1,0,0,0
03/21/2012 12:00:00 AM,1899-12-31T09:20:00.000,03/21/2012 12:00:00 AM,0310-1,6,,2,2,12,1.1,6.96,1.19,,,,,,,0,1,0,0,0
03/21/2012 12:00:00 AM,1899-12-31T09:45:00.000,03/21/2012 12:00:00 AM,0310-2,8,,2,2,15,1.98,6.98,0.87,,,,,,,0,1,0,0,0
03/21/2012 12:00:00 AM,1899-12-31T08:50:00.000,03/21/2012 12:00:00 AM,0310-3,7,,2,2,15,1.46,6.96,0.84,46,0.036,11,36,10,1,0,1,0,0,0
03/22/2012 12:00:00 AM,1899-12-31T10:00:00.000,03/22/2012 12:00:00 AM,0314-1,2,,2,2,9.6,1.12,6.84,1.19,,,,,,,0,1,0,0,0
03/22/2012 12:00:00 AM,1899-12-31T10:18:00.000,03/22/2012 12:00:00 AM,0314-2,5,,2,2,8.6,0.94,6.9,1.15,,,,,,,0,1,0,0,0
03/22/2012 12:00:00 AM,1899-12-31T09:25:00.000,03/22/2012 12:00:00 AM,0314-3,16,,2,2,3.4,0.51,6.92,1.27,,,,,,,0,1,0,0,0
03/23/2012 12:00:00 AM,09.24,03/23/2012 12:00:00 AM,0318-1,17,,2,2,6.6,0.85,6.58,1.19,,,,,,,0,1,0,0,0
03/23/2012 12:00:00 AM,1899-12-31T08:50:00.000,03/23/2012 12:00:00 AM,0318-2,3,,2,2,7.2,0.78,6.54,1.57,,,,,,,0,1,0,0,0
03/24/2012 12:00:00 AM,1899-12-31T08:25:00.000,03/24/2012 12:00:00 AM,0322-1,10,,2,2,11.6,1.17,6.68,1.34,,,,,,,0,1,0,0,0
03/24/2012 12:00:00 AM,1899-12-31T08:10:00.000,03/24/2012 12:00:00 AM,0322-2,15,,2,2,7.6,0.58,6.72,0.3,,,,,,,0,1,0,0,0
03/24/2012 12:00:00 AM,1899-12-31T08:55:00.000,03/24/2012 12:00:00 AM,0322-3,20,,2,2,3.8,0.36,6.66,1.46,,,,,,,0,1,0,0,0
03/25/2012 12:00:00 AM,1899-12-31T07:30:00.000,03/25/2012 12:00:00 AM,0326-1,1,,2,2,4.7,0.54,6.77,1.42,,,,,,,0,1,0,0,0
03/25/2012 12:00:00 AM,1899-12-31T07:15:00.000,03/25/2012 12:00:00 AM,0326-2,12,,2,2,22.5,3.21,6.75,1.54,,,,,,,0,1,0,0,27.09
03/25/2012 12:00:00 AM,1899-12-31T07:45:00.000,03/25/2012 12:00:00 AM,0326-3,14,,2,2,5.4,0.58,6.68,1.4,,,,,,,0,1,0,0,0
03/26/2012 12:00:00 AM,1899-12-31T10:30:00.000,03/26/2012 12:00:00 AM,0330-1,4,,2,3,3.8,0.58,6.84,1.41,,,,,,,0,1,0,0,0
03/26/2012 12:00:00 AM,1899-12-31T09:25:00.000,03/26/2012 12:00:00 AM,0330-2,6,,2,3,11.2,1.41,6.72,0.97,,,,,,,0,1,0,0,0
03/26/2012 12:00:00 AM,09.00,03/26/2012 12:00:00 AM,0330-3,8,,2,3,8.4,1.18,6.78,1.34,,,,,,,0,1,0,0,0
03/27/2012 12:00:00 AM,1899-12-31T09:34:00.000,03/27/2012 12:00:00 AM,0334-1,5,,2,3,8.4,1.08,6.8,1.2,,,,,,,0,1,0,0,0
03/27/2012 12:00:00 AM,1899-12-31T08:55:00.000,03/27/2012 12:00:00 AM,0334-2,7,,2,3,26.5,2.45,6.99,1.16,,,,,,,0,1,0,0,27.09
03/27/2012 12:00:00 AM,1899-12-31T09:09:00.000,03/27/2012 12:00:00 AM,0334-3,13,,2,2,12.4,1.28,6.94,1.35,,,,,,,0,1,0,0,0
03/28/2012 12:00:00 AM,1899-12-31T10:15:00.000,03/28/2012 12:00:00 AM,0338-1,18,,2,2,3.4,0.57,6.92,1.47,,,,,,,0,1,0,0,0
03/28/2012 12:00:00 AM,1899-12-31T09:55:00.000,03/28/2012 12:00:00 AM,0338-2,16,,2,2,4.6,0.59,7.04,1.54,,,,,,,0,1,0,0,0
03/28/2012 12:00:00 AM,1899-12-31T09:30:00.000,03/28/2012 12:00:00 AM,0338-3,2,,2,2,4,0.53,7.08,1.4,46,0.012,12,33,10,0.8,2,1,0,0,16.66
03/29/2012 12:00:00 AM,1899-12-31T10:20:00.000,03/29/2012 12:00:00 AM,0342-1,7,,2,3,13.3,1.48,7.12,1.39,50,0.06,15,41,11,1.9,0,1,0,0,0
03/29/2012 12:00:00 AM,1899-12-31T10:35:00.000,03/29/2012 12:00:00 AM,0342-2,9,,2,3,5.4,0.67,7.1,1.61,49,0.046,14,38,10,1.6,0,1,0,0,0
03/29/2012 12:00:00 AM,1899-12-31T09:50:00.000,03/29/2012 12:00:00 AM,0342-3,13,,2,3,6,0.64,7.13,1.58,49,0.03,14,39,11,1.7,0,1,0,0,0
03/29/2012 12:00:00 AM,1899-12-31T10:58:00.000,03/29/2012 12:00:00 AM,0342-4,15,,2,3,3.6,0.4,7.04,1.26,50,0.04,14,38,13,1.7,0,1,0,0,0
03/29/2012 12:00:00 AM,1899-12-31T11:05:00.000,03/29/2012 12:00:00 AM,0342-5,20,,2,3,2.5,0.26,7.16,1.69,50,0.05,14,39,10,1.8,0,1,0,0,0
03/30/2012 12:00:00 AM,1899-12-31T09:10:00.000,03/30/2012 12:00:00 AM,0346-1,4,,2,2,15,1.96,6.82,1.24,,,,,,,0,1,0,0,0
03/30/2012 12:00:00 AM,1899-12-31T09:32:00.000,03/30/2012 12:00:00 AM,0346-2,8,,2,2,13,1.36,7.12,1.16,,,,,,,0,1,0,0,0
03/30/2012 12:00:00 AM,1899-12-31T10:15:00.000,03/30/2012 12:00:00 AM,0346-3,17,,2,2,9.4,0.87,7.08,1.45,,,,,,,0,1,0,0,0
03/31/2012 12:00:00 AM,1899-12-31T07:55:00.000,03/31/2012 12:00:00 AM,0350-1,1,,2,2,2.5,0.3,6.94,1.47,,,,,,,0,1,0,0,0
03/31/2012 12:00:00 AM,1899-12-31T08:10:00.000,03/31/2012 12:00:00 AM,0350-2,15,,2,2,7.4,1.34,7.08,1.57,,,,,,,0,1,0,0,0
03/31/2012 12:00:00 AM,1899-12-31T08:20:00.000,03/31/2012 12:00:00 AM,0350-3,20,,2,2,2.9,0.62,7.08,1.09,,,,,,,0,1,0,0,0
04/01/2012 12:00:00 AM,1899-12-31T08:50:00.000,04/01/2012 12:00:00 AM,0354-1,3,,2,2,17,2.5,7.53,1.1,,,,,,,0,1,0,0,27.1
04/01/2012 12:00:00 AM,1899-12-31T09:05:00.000,04/01/2012 12:00:00 AM,0354-2,12,,2,2,8.4,0.72,7.2,1.39,,,,,,,0,1,0,0,0
04/01/2012 12:00:00 AM,1899-12-31T09:15:00.000,04/01/2012 12:00:00 AM,0354-3,14,,2,2,7.4,0.64,7.32,1.36,,,,,,,0,1,0,0,0
04/02/2012 12:00:00 AM,1899-12-31T10:00:00.000,04/02/2012 12:00:00 AM,0358-1,8,,2,2,9.7,1.29,7.1,1.16,,,,,,,0,1,0,0,0
04/02/2012 12:00:00 AM,1899-12-31T10:30:00.000,04/02/2012 12:00:00 AM,0358-2,4,,2,2,6.6,1,7.12,1.32,,,,,,,0,1,0,0,0
04/02/2012 12:00:00 AM,1899-12-31T09:30:00.000,04/02/2012 12:00:00 AM,0358-3,6,,2,2,12.2,1.54,7.14,1.03,51,0.035,13,40,13,1.6,0,1,0,0,0
04/03/2012 12:00:00 AM,09.06,04/03/2012 12:00:00 AM,0361-1,16,,2,2,6.8,0.78,7,1.3,,,,,,,1,1,0,0,19.35
04/03/2012 12:00:00 AM,1899-12-31T08:48:00.000,04/03/2012 12:00:00 AM,0361-2,18,,2,2,15,1.96,7.02,1.17,,,,,,,0,1,0,0,0
04/03/2012 12:00:00 AM,1899-12-31T09:45:00.000,04/03/2012 12:00:00 AM,0361-3,19,,2,2,9.3,0.99,6.99,1.36,,,,,,,0,1,0,0,0
04/04/2012 12:00:00 AM,1899-12-31T08:55:00.000,04/04/2012 12:00:00 AM,0365-2,7,,2,2,15,1.98,7,1.45,,,,,,,0,1,0,0,0
04/04/2012 12:00:00 AM,1899-12-31T09:10:00.000,04/04/2012 12:00:00 AM,0365-3,17,,2,2,7.5,0.6,7.04,1.39,54,0.02,13,38,16,1.7,0,1,0,0,0
04/05/2012 12:00:00 AM,1899-12-31T08:50:00.000,04/05/2012 12:00:00 AM,0369-1,2,,2,2,5.8,1.12,6.86,1.46,,,,,,,0,1,0,0,0
04/05/2012 12:00:00 AM,1899-12-31T09:06:00.000,04/05/2012 12:00:00 AM,0369-2,9,,2,2,14.6,1.48,6.92,1.46,,,,,,,0,1,0,0,0
04/05/2012 12:00:00 AM,1899-12-31T09:32:00.000,04/05/2012 12:00:00 AM,0369-3,20,,2,2,2.8,0.5,6.96,1.52,,,,,,,0,1,0,0,0
04/06/2012 12:00:00 AM,1899-12-31T07:25:00.000,04/06/2012 12:00:00 AM,0373-1,13,,2,2,4.2,0.68,6.74,1.22,,,,,,,0,1,0,0,0
04/06/2012 12:00:00 AM,1899-12-31T07:39:00.000,04/06/2012 12:00:00 AM,0373-2,15,,2,2,2.7,0.46,6.78,0.9,,,,,,,1,1,0,0,19.35
04/06/2012 12:00:00 AM,1899-12-31T07:50:00.000,04/06/2012 12:00:00 AM,0373-3,14,,2,2,20.8,2.52,6.76,1.53,,,,,,,1,1,0,0,46.45
04/07/2012 12:00:00 AM,1899-12-31T07:55:00.000,04/07/2012 12:00:00 AM,0377-1,1,,2,2,3.4,0.51,6.97,1.59,,,,,,,0,1,0,0,0
04/07/2012 12:00:00 AM,1899-12-31T08:10:00.000,04/07/2012 12:00:00 AM,0377-2,3,,2,2,4.6,0.46,6.86,1.54,,,,,,,1,1,0,0,19.35
04/08/2012 12:00:00 AM,1899-12-31T07:50:00.000,04/08/2012 12:00:00 AM,0381-1,10,,2,2,5,0.79,6.33,1.56,,,,,,,0,1,0,0,0
04/08/2012 12:00:00 AM,1899-12-31T08:05:00.000,04/08/2012 12:00:00 AM,0381-2,12,,2,2,4.5,0.55,6.46,1.93,,,,,,,0,1,0,0,0
04/08/2012 12:00:00 AM,1899-12-31T08:18:00.000,04/08/2012 12:00:00 AM,0381-3,14,,2,2,7.6,0.86,6.53,2,,,,,,,0,1,0,0,0
04/09/2012 12:00:00 AM,1899-12-31T10:45:00.000,04/09/2012 12:00:00 AM,0385-1,4,,2,2,3.2,0.53,6.7,1.34,,,,,,,0,1,0,0,0
04/09/2012 12:00:00 AM,1899-12-31T09:55:00.000,04/09/2012 12:00:00 AM,0385-2,6,,2,2,4.4,0.64,6.67,1.14,,,,,,,0,1,0,0,0
04/09/2012 12:00:00 AM,1899-12-31T09:12:00.000,04/09/2012 12:00:00 AM,0385-3,8,,2,2,15,1.98,6.75,1.43,,,,,,,0,1,0,0,0
04/10/2012 12:00:00 AM,1899-12-31T09:01:00.000,04/10/2012 12:00:00 AM,0388-2,6,,2,2,24.4,2.41,6.88,1.34,,,,,,,0,1,0,0,27.1
04/10/2012 12:00:00 AM,1899-12-31T09:12:00.000,04/10/2012 12:00:00 AM,0388-3,9,,2,2,14,1.58,7,1.19,,,,,,,0,1,0,0,0
04/11/2012 12:00:00 AM,1899-12-31T09:09:00.000,04/11/2012 12:00:00 AM,0392-1,13,,2,2,6.6,0.82,6.66,1.34,,,,,,,0,1,0,0,0
04/11/2012 12:00:00 AM,1899-12-31T09:55:00.000,04/11/2012 12:00:00 AM,0392-2,19,,2,2,4.2,0.64,6.77,1.39,,,,,,,0,1,0,0,0
04/11/2012 12:00:00 AM,1899-12-31T09:25:00.000,04/11/2012 12:00:00 AM,0392-3,16,,2,2,10,0.84,6.78,1.33,48,0.007,14,26,17,0.8,0,1,0,0,0
04/12/2012 12:00:00 AM,1899-12-31T10:30:00.000,04/12/2012 12:00:00 AM,0396-1,2,,2,2,7.5,0.66,6.64,1.27,,,,,,,0,1,0,0,0
04/12/2012 12:00:00 AM,1899-12-31T09:50:00.000,04/12/2012 12:00:00 AM,0396-2,17,,2,2,5,0.47,6.71,0.99,,,,,,,0,1,0,0,0
04/12/2012 12:00:00 AM,1899-12-31T10:02:00.000,04/12/2012 12:00:00 AM,0396-3,18,,2,2,5.8,0.69,6.77,1.21,,,,,,,0,1,0,0,0
04/13/2012 12:00:00 AM,1899-12-31T09:05:00.000,04/13/2012 12:00:00 AM,0400-1,8,,2,2,14.8,1.77,6.57,1.48,,,,,,,0,1,0,0,0
